movieId,title,genres
77201,Valhalla Rising (2009),Action|Drama|War
77206,Diary of a Wimpy Kid (2010),Children|Comedy
77208,Skin (2008),Drama|Mystery
77212,Out of the Fog (1941),Crime|Drama|Film-Noir
77217,"Tender Trap, The (1955)",Comedy|Musical
77223,"Caddy, The (1953)",Comedy|Musical
77238,Decision Before Dawn (1951),Drama|War
77259,Circle of Eight (2009),Horror|Mystery
77264,Ballet Shoes (2007),Children|Drama
77300,Lego: The Adventures of Clutch Powers (2010),Action|Animation
77316,City of Life and Death (Nanjing! Nanjing!) (2009),Drama|War
77326,"Beast, The (La bête) (1975)",Drama|Fantasy|Horror|Mystery|Romance
77328,Red Riding: 1974 (2009),Crime|Drama|Mystery|Thriller
77330,Red Riding: 1980 (2009),Crime|Drama|Mystery
77355,"Moment After, The (1999)",Drama|Sci-Fi|Thriller
77359,Red Riding: 1983 (2009),Crime|Drama|Mystery
77362,Texas Carnival (1951),Comedy|Musical
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
77412,Panda! Go Panda! (Panda kopanda) (1972),Animation|Children
77435,This Is the Army (1943),Comedy|Musical|War
77451,Operator 13 (1934),Drama|Romance|War
77496,Night Train to Munich (1941),Film-Noir|Thriller|War
77517,Tobruk (1967),Drama|War
77540,Solomon Kane (2009),Action|Adventure|Fantasy|Horror
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
77596,Lebanon (2009),Drama|War
77613,Johnny Angel (1945),Crime|Drama|Film-Noir
77680,"Dalton, Les (2004)",Comedy|Western
77682,Three (a.k.a. 3 Extremes II) (Saam gaang) (2002),Horror|Mystery
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama
77721,Deathdream (a.k.a. Dead of Night) (1974),Horror|War
77742,3 Sailors and a Girl (Three Sailors and a Girl) (1953),Comedy|Musical
77776,7 Dollars on the Red (Sette dollari sul rosso) (1966),Western
77778,Aces and Eights (1936),Western
77780,Virtuality (2009),Drama|Sci-Fi|Thriller
77795,Cargo (2009),Sci-Fi
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
77818,Gunless (2010),Action|Comedy|Drama|Western
77820,Furry Vengeance (2010),Children|Comedy
77835,Stage Door Canteen (1943),Comedy|Musical|Romance|War
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War
77921,Hollywood Canteen (1944),Comedy|Musical|Romance
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western
77941,In a Dark Place (2006),Horror|Mystery|Thriller
77979,Johnny Mad Dog (2008),Drama|War
77983,Rancho Notorious (1952),Drama|Western
78009,Donkey Skin (Peau d'âne) (1970),Children|Drama|Fantasy|Musical|Romance
78014,"Peck on the Cheek, A (Kannathil Muthamittal) (2002)",Drama|War
78019,Adam Resurrected (2008),Drama|War
78022,Halo Legends (2010),Action|Animation|Sci-Fi
78059,"Velvet Vampire, The (1971)",Fantasy|Horror
78062,Puppet Master vs. Demonic Toys (Puppet Master 9) (2004),Comedy|Fantasy|Horror|Sci-Fi|Thriller
78068,Aerial Gunner (1943),Drama|War
78071,Panama Hattie (1942),Comedy|Musical
78088,Buried (2010),Mystery|Thriller
78097,Forbidden Door (Pintu Terlarang) (2009),Drama|Mystery|Thriller
78103,Shake Hands with the Devil (2007),Drama|War
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
78111,Artists and Models (1955),Comedy|Musical
78122,Peter & the Wolf (2006),Animation|Musical
78142,Baarìa (2009),Comedy|Drama|War
78181,Young Winston (1972),Adventure|Drama|War
78186,"Sniper, The (1952)",Crime|Drama|Film-Noir|Thriller
78247,"Drawn Together Movie: The Movie!, The (2010)",Animation|Comedy
78266,Splice (2009),Horror|Sci-Fi|Thriller
78335,"Mermaid, The (Rusalka) (2007)",Comedy|Drama|Fantasy
78349,Exam (2009),Mystery|Thriller
78381,Blood Wedding (Bodas de sangre) (1981),Drama|Musical|Romance
78405,It Happened Tomorrow (1944),Comedy|Fantasy
78408,Salaam-E-Ishq (2007),Comedy|Drama|Musical|Romance
78416,Whoopee! (1930),Comedy|Musical
78420,"House on Telegraph Hill, The (1951)",Drama|Film-Noir|Mystery|Thriller
78438,Edge of the City (1957),Drama|Film-Noir
78445,"Woman In Berlin, A (Anonyma - Eine Frau in Berlin) (2008)",Drama|War
78465,Three Little Words (1950),Comedy|Musical|Romance
78467,Jonah Hex (2010),Action|Drama|Thriller|Western
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78539,"Halloween Tree, The (1993)",Animation|Children
78557,Aladin (2009),Comedy|Fantasy|Musical|Romance
78579,Tell-Tale (2009),Drama|Horror|Sci-Fi|Thriller
78585,Dream (Bi-mong) (2008),Drama|Fantasy|Mystery|Romance
78606,Don't Look Back (Ne te retourne pas) (2009),Drama|Horror|Mystery|Thriller
78618,"Bad Girls (Biches, Les) (1968)",Drama|Mystery
78620,"Scalphunters, The (1968)",Comedy|Western
78635,Under the North Star (Täällä Pohjantähden alla) (2009),Drama|Romance|War
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78642,Magic Man (2009),Crime|Mystery|Thriller
78651,"Ashes, The (Popioly) (1965)",Drama|War
78666,Princess Raccoon (Operetta tanuki goten) (2005),Comedy|Fantasy|Musical|Romance
78669,Kagerô-za (1981),Fantasy|Romance|Thriller
78679,"Killer Inside Me, The (2010)",Crime|Drama|Thriller|Western
78690,I Accuse (1919),Drama|Horror|War
78696,"Moment After 2, The: The Awakening (2006)",Drama|Sci-Fi|Thriller
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance
78739,One of Our Aircraft Is Missing (1942),Action|Drama|War
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
78827,Bluebeard (Barbe Bleue) (2009),Fantasy
78832,Wing and a Prayer (1944),Action|Drama|War
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy
78898,"Big Hand for the Little Lady, A (1966)",Comedy|Drama|Western
78905,Whirlpool (1949),Crime|Drama|Film-Noir|Mystery
78913,Didier (1997),Comedy|Fantasy
78944,Culloden (The Battle of Culloden) (1964),Documentary|Drama|War
78949,Out of Mind: The Stories of H.P. Lovecraft (1998),Fantasy|Horror
78961,Dead Air (2009),Horror|Sci-Fi|Thriller
78967,"Island of Dr. Moreau, The (1977)",Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller
78974,Malice N Wonderland (2010),Drama|Musical
78976,Stones in Exile (2010),Documentary|Musical
78982,Gumshoe (1971),Comedy|Crime|Drama|Mystery
78991,Slam Dunk Ernest (1995),Children|Comedy
79003,Romance on the High Seas (1948),Comedy|Musical|Romance
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
79029,Kurt Cobain About a Son (2006),Documentary|Musical
79057,Predators (2010),Action|Sci-Fi|Thriller
79063,"Leslie, My Name is Evil (Manson, My Name is Evil) (2009)",Comedy|Crime|Fantasy
79065,Thank Your Lucky Stars (1943),Comedy|Musical
79091,Despicable Me (2010),Animation|Children|Comedy|Crime
79094,So Proudly We Hail! (1943),Drama|Romance|War
79109,Captains of the Clouds (1942),Action|Drama|War
79111,"Front Line, The (2006)",Crime|Drama|Thriller|War
79124,Girl of the Golden West (1938),Musical|Romance|Western
79127,Sweethearts (1938),Musical|Romance
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
79197,"Fastest Gun Alive, The (1956)",Western
79203,Nightwatching (2007),Drama|Mystery
79207,Fear City (1984),Crime|Drama|Mystery|Thriller
79222,"Phantom, The (2009)",Action|Adventure|Crime|Fantasy
79224,"Karate Kid, The (2010)",Action|Children|Drama
79228,Like Minds (Murderous Intent) (2006),Crime|Mystery|Thriller
79236,Yumeji (1991),Drama|Fantasy
79238,Zigeunerweisen (Tsigoineruwaizen) (1980),Horror|Mystery
79247,Terror is a Man (1959),Horror|Sci-Fi
79274,Batman: Under the Red Hood (2010),Action|Animation
79276,"Pont du Nord, Le (1981)",Comedy|Fantasy|Mystery
79285,Mammy (1930),Comedy|Drama|Musical
79287,"Wizard of Oz, The (1925)",Adventure|Children|Comedy|Fantasy
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery
79321,Crime of Passion (1958),Crime|Drama|Film-Noir
79329,Passing Strange (2009),Documentary|Musical
79344,Dark Island (2010),Action|Sci-Fi|Thriller
79346,Smashing Pumpkins: If All Goes Wrong (2008),Documentary|Musical
79348,Pearl Jam: Immagine in Cornice - Live in Italy 2006 (2007),Documentary|Musical
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
79363,Music in the Air (1934),Comedy|Musical|Romance
79388,Play Dirty (1969),Action|Adventure|Drama|War
79463,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),Children|Comedy|Fantasy
79498,"Town That Dreaded Sundown, The (1976)",Crime|Drama|Horror|Mystery|Thriller
79523,"Man from London, The (A Londoni férfi) (2007)",Crime|Drama|Mystery
79525,Human Desire (1954),Drama|Film-Noir
79533,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase) (1979)",Animation|Children|Comedy
79572,Ramona and Beezus (2010),Children|Comedy
79580,"Yank in the R.A.F., A (1941)",Action|Adventure|Drama|Romance|War
79588,Charlie St. Cloud (2010),Drama|Fantasy|Romance
79596,"Lineup, The (1958)",Crime|Drama|Film-Noir
79607,"Millions Game, The (Das Millionenspiel)",Action|Drama|Sci-Fi|Thriller
79610,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller
79617,She-Wolf of London (1946),Action|Drama|Horror|Mystery
79627,Cradle of Fear (2001),Crime|Drama|Horror|Mystery|Thriller
79638,"Family, The (Famiglia, La) (1987)",Drama|Musical|Romance
79644,"Desperados, The (1969)",Western
79647,"Haunted Strangler, The (Grip of the Strangler) (1958)",Crime|Horror|Mystery
79653,North West Mounted Police (1940),Action|Adventure|Drama|Romance|Western
79656,"Great Caruso, The (1951)",Drama|Musical
79663,Triage (2009),Drama|War
79667,Call Me Madam (1953),Comedy|Musical|Romance
79681,Invisible Agent (1942),Adventure|Comedy|Sci-Fi|Thriller|War
79686,All Tomorrow's Parties (2009),Documentary|Musical
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
79731,Seven Angry Men (1955),Drama|Western
79771,"Return of Frank James, The (1940)",Western
79794,Crossworlds (1997),Action|Comedy|Sci-Fi
79796,Centurion (2010),Action|Adventure|Drama|Thriller|War
79830,Captain Conan (Capitaine Conan) (1996),Drama|War
79844,"Battle of the Rails, The (La bataille du rail) (1946)",Drama|War
79846,Spider Forest (Geomi sup) (2004),Drama|Horror|Mystery|Thriller
79855,Wonder Bar (1934),Comedy|Crime|Drama|Musical|Romance
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller
79874,Underworld (1927),Crime|Drama|Film-Noir
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery
79897,Get Low (2009),Comedy|Drama|Mystery
79920,Blue Skies (1946),Comedy|Drama|Musical|Romance
79927,Terribly Happy (Frygtelig lykkelig) (2008),Crime|Drama|Film-Noir|Thriller
79953,With a Song in My Heart (1952),Drama|Musical
79955,"Love Parade, The (1929)",Comedy|Musical|Romance
79987,Gainsbourg (Vie Héroïque) (2010),Drama|Musical|Romance
80020,Jumbo (Billy Rose's Jumbo) (1962),Comedy|Musical|Romance
80022,Miss Sadie Thompson (1953),Drama|Musical|Romance
80026,Tekken (2010),Action|Sci-Fi
80049,"Secret Adventures of Gustave Klopp, The (Narco) (2004)",Action|Comedy|Fantasy
80072,Deadly Circuit (Mortelle randonnée) (1983),Crime|Mystery|Thriller
80076,"Story of Marie and Julien, The (Histoire de Marie et Julien) (2003)",Drama|Mystery|Romance
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi
80086,Retribution (Sakebi) (2006),Horror|Mystery|Thriller
80104,San Pietro (1945),Documentary|War
80132,Children of Hiroshima (Gembaku no ko) (1952),Drama|War
80141,"Christmas Toy, The (1986)",Children|Musical
80146,"Hypothesis of the Stolen Painting, The (L'hypothèse du tableau volé) (1979)",Drama|Mystery
80158,Cartoon All-Stars to the Rescue (1990),Animation|Children|Comedy|Drama|Fantasy
80160,"Flintstone Kids' Just Say No Special, The (1988)",Animation|Children
80179,Golem (1980),Drama|Mystery|Sci-Fi
80181,Elephants Dream (2006),Animation|Fantasy|Sci-Fi
80189,"Dark Wind, The (1991)",Action|Mystery
80191,Fear and Desire (1953),Drama|War
80226,Tarzan's Magic Fountain (1949),Action|Adventure|Fantasy|Romance
80235,"Wedding Song, The (2008) ",Drama|War
80247,False as Water (Falsk som vatten) (1985),Drama|Mystery|Thriller
80260,Love Letters (1945),Drama|Mystery|Romance
80264,Pride of the Marines (1945),Drama|War
80283,Babes on Broadway (1941),Comedy|Musical|Romance
80288,"Street with No Name, The (1948)",Crime|Drama|Film-Noir|Thriller
80292,"Joker Is Wild, The (All the Way) (1957)",Drama|Musical
80295,"Reincarnation of Peter Proud, The (1975)",Horror|Mystery
80311,"Come On, Rangers (1938)",Romance|Western
80313,"Oh, Susanna! (1936)",Romance|Western
80321,Blood River (2009),Horror|Thriller|Western
80324,Abandoned (2010),Drama|Mystery|Thriller
80344,Beach Red (1967),Drama|War
80348,Arch of Triumph (1948),Drama|Romance|War
80352,Young Again (1986),Fantasy
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
80374,Symbol (Shinboru) (2009),Comedy|Fantasy
80417,Io Island (Iodo) (1977),Mystery
80419,Seopyeonje (1993),Drama|Musical
80424,Western Union (1941),Western
80447,Someone's Watching Me! (1978),Horror|Mystery|Thriller
80456,Long Weekend (1978),Horror|Mystery|Thriller
80469,Superman/Batman: Apocalypse (2010),Animation
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery
80491,Kapò (1959),Drama|War
80494,"Phenix City Story, The (1955)",Crime|Drama|Film-Noir
80502,Infestation (2009),Action|Comedy|Sci-Fi
80505,2012: Supernova (2009),Action|Sci-Fi
80588,IMAX: Hubble 3D (2010),Documentary|IMAX
80596,Tumbledown (1988),War
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
80617,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy
80619,What's the Matter with Helen? (1971),Crime|Drama|Horror|Musical
80622,Rhapsody in Blue (1945),Drama|Musical
80639,Broadway Melody of 1936 (1935),Musical|Romance
80646,Lone Wolf and Cub: White Heaven in Hell (Kozure ôkami: Jigoku e ikuzo! Daigorô) (1974),Action|Drama|Fantasy
80650,Diên Biên Phú (1992),Drama|War
80653,"Missing Person, The (2009)",Drama|Film-Noir|Mystery
80655,Amigo (2010),Drama|War
80677,"Classe Tous Risques (Big Risk, The) (1960)",Crime|Drama|Film-Noir|Romance|Thriller
80725,"Squaw Man, The (1914)",Drama|Western
80733,Ricky (2009),Comedy|Drama|Fantasy
80736,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller
80738,"Eighth Day, The (Den Åttonde dagen) (1979)",Children|Drama
80740,Luke and Lucy: The Texas Rangers (Suske en Wiske: De Texas rakkers) (2009),Adventure|Animation|Comedy|Western
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy
80768,Patsy (2008),Comedy|Drama|Mystery|Romance
80797,"Thank You, Mr. Moto (1937)",Crime|Drama|Mystery
80808,"Night Strangler, The (1973)",Crime|Horror|Mystery
80816,Dark Night of the Scarecrow (1981),Horror|Mystery
80825,Shadows (Senki) (2007),Drama|Horror|Mystery|Thriller
80831,Let Me In (2010),Drama|Horror|Mystery
80834,Sintel (2010),Animation|Fantasy
80836,Big Buck Bunny (2008),Animation|Comedy
80844,Lake Mungo (2008),Drama|Mystery|Thriller
80846,Devil (2010),Horror|Mystery|Thriller
80862,Catfish (2010),Documentary|Mystery
80899,Naughty Marietta (1935),Drama|Musical
80903,One Million B.C. (1940),Adventure|Fantasy|Romance|Sci-Fi
80917,Monsters (2010),Drama|Sci-Fi
80926,Dragonlance: Dragons of Autumn Twilight (2008),Action|Adventure|Animation|Fantasy
80947,Bran Nue Dae (2009),Comedy|Musical
80950,"Private War of Major Benson, The (1955)",Children|Comedy|Romance
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
80980,Countdown (1968),Sci-Fi|Thriller
80984,Rogue Cop (1954),Crime|Drama|Film-Noir
80990,"Lady Vanishes, The (1979)",Action|Comedy|Mystery|Romance
81018,"Illusionist, The (L'illusionniste) (2010)",Animation
81061,Party Girl (1958),Drama|Film-Noir
81075,"Temptation of St. Tony, The (Püha Tõnu kiusamine) (2009)",Drama|Fantasy|Mystery
81083,Kaboom (2010),Comedy|Sci-Fi
81085,Morning Patrol (Proini peripolos) (1987),Sci-Fi
81094,Mummies: Secrets of the Pharaohs (a.k.a. Mummies 3D)  (2007),Documentary|IMAX
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
81140,6 Souls (Shelter) (2010),Horror|Mystery|Thriller
81142,In My Sleep (2009),Drama|Mystery|Thriller
81147,Barefoot Gen 2 (Hadashi no Gen II) (1986),Animation|Drama|War
81158,Restrepo (2010),Documentary|War
81162,Road Kill (a.k.a. Road Train) (2010),Horror|Sci-Fi|Thriller
81184,"Short Film About John Bolton, A (2003)",Fantasy|Horror|Mystery
81193,"West Point Story, The (1950)",Comedy|Musical
81216,"Frogmen, The (1951)",Adventure|Drama|War
81225,Jerry Springer: The Opera (2005),Comedy|Fantasy|Musical
81322,Nicht alle waren Mörder (2006),Drama|War
81355,"Employment, The (Empleo, El) (2008)",Animation|Comedy|Drama
81359,"Road, Movie (2009)",Comedy|Drama|Fantasy
81398,Eastern Drift (Indigène d'Eurasie) (2010),Drama|Film-Noir|Thriller
81417,Paranormal Activity 2 (2010),Horror|IMAX
81435,"Haunted Castle, The (Schloß Vogeloed) (1921)",Crime|Drama|Horror|Mystery
81445,Daughter from Danang (2002),Documentary|War
81451,13Hrs (2010),Adventure|Mystery
81453,Dial 1119 (1950),Crime|Drama|Film-Noir
81512,Hereafter (2010),Drama|Fantasy
81516,Black Death (2010),Adventure|Drama|Horror|Mystery
81518,Afterwards (2008),Mystery
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
81568,"Fuehrer's Face, Der (1942)",Animation|War
81585,Strike Up the Band (1940),Comedy|Musical|Romance
81610,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance
81631,Trail of the Screaming Forehead (2007),Comedy|Sci-Fi
81633,Dark and Stormy Night (2009),Comedy|Mystery
81637,"Turtle's Tale: Sammy's Adventures, A (2010)",Adventure|Animation
81643,Flame of Barbary Coast (1945),Romance|Western
81646,Million Dollar Mermaid (1952),Drama|Musical
81656,Woman in the Moon (By Rocket to the Moon) (Frau im Mond) (1929),Comedy|Drama|Romance|Sci-Fi
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),Action|Sci-Fi
81667,Ten Minutes Older: The Cello (2002),Drama|Musical|Romance|Sci-Fi
81669,"Castle, The (Das Schloß) (1997)",Drama|Mystery
81671,"Tramp, The (Awaara) (Awara) (1951)",Drama|Musical|Romance
81681,I Shot Jesse James (1949),Drama|Romance|Western
81684,Comanche Station (1960),Western
81711,Scared Shrekless (2010),Adventure|Animation|Comedy
81713,Abelar: Tales of an Ancient Empire (Tales of an Ancient Empire) (2010),Fantasy
81742,Witch Way Love (Un amour de sorcière) (1997),Comedy|Fantasy
81744,"King of Fighters, The (2010)",Action|Sci-Fi
81751,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010),Drama|Fantasy
81765,Playing from the Plate (Grajacy z talerza) (1995),Drama|Fantasy|Mystery
81768,"Man Who Could Work Miracles, The (1936)",Comedy|Fantasy
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
81851,"Last Sunset, The (1961)",Western
81853,These Are the Damned (a.k.a. The Damned) (1963),Drama|Fantasy|Romance|Sci-Fi
81857,Maytime (1937),Drama|Musical|Romance
81859,Neptune's Daughter (1949),Comedy|Musical|Romance
81906,Snow and Ashes (2010),Drama|Thriller|War
81925,Missing in America (2005),Drama|War
81962,Three (Tri) (1965),Drama|War
81979,"Monk and the Fish, The (Le moine et le poisson) (1994)",Animation|Musical
81993,Red: Werewolf Hunter (2010),Action|Fantasy|Horror
82015,M (1951),Crime|Drama|Film-Noir|Thriller
82045,Madam Satan (1930),Comedy|Musical|Romance
82051,Dishonored (1931),Drama|War
82066,London River (2009),Drama|Mystery
82095,Skyline (2010),Sci-Fi|Thriller
82121,"Verdict, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller
82131,Men in War (1957),Drama|War
82152,Beastly (2011),Drama|Fantasy|Romance
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
82194,Track of the Cat (1954),Drama|Western
82209,Chatroom (2010),Crime|Drama|Mystery|Thriller
82235,"Story of Three Loves, The (1953)",Drama|Musical|Romance
82240,Suck (2009),Comedy|Horror|Musical
82298,Buchanan Rides Alone (1958),Western
82308,Illustrious Corpses (Cadaveri eccellenti) (1976),Crime|Mystery|Thriller
82313,Nightfall (1957),Crime|Drama|Film-Noir
82337,Four Heads Are Better Than One (Un homme de tête) (1898),Fantasy
82353,Solo Sunny (1980),Drama|Musical|Romance
82358,Caribe (2004),Drama|Mystery|Romance
82362,"Pyramid of Triboulet, The (La pyramide de Triboulet) (1899)",Fantasy
82370,"Master and Margaret, The (Il maestro e Margherita) (1972)",Drama|Fantasy|Romance
82378,All Good Things (2010),Drama|Mystery|Thriller
82395,Saving Shiloh (2006),Children|Drama
82438,Tali-Ihantala 1944 (2007),Action|Drama|War
82454,Days of Glory (1944),Drama|Romance|War
82459,True Grit (2010),Western
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
82465,It's Alive III: Island of the Alive (1987),Comedy|Drama|Horror|Sci-Fi
82469,Billy the Kid (1941),Drama|Western
82476,Interrupted Melody (1955),Drama|Musical
82525,Nömadak TX (2006),Documentary|Musical
82536,"Mad Miss Manton, The (1938)",Comedy|Crime|Mystery|Romance
82564,"Last of the Mohicans, The (1936)",Adventure|Drama|War
82584,"Great Waltz, The (1938)",Drama|Musical|Romance
82591,Adventures of Power (2008),Comedy|Musical
82631,Duelist (Hyeongsa) (2005),Action|Mystery
82633,"Kuroneko (Black Cat from the Grove, The) (Yabu no naka no kuroneko) (1968)",Drama|Fantasy|Horror|Romance
82643,Top of the Food Chain (a.k.a. Invasion!) (1999),Comedy|Horror|Sci-Fi
82676,Hannie Caulder (1971),Comedy|Crime|Drama|Western
82680,Stars in My Crown (1950),Drama|Western
82698,Demonic Toys (1992),Comedy|Fantasy|Horror
82703,We Are The Night (Wir sind die Nacht) (2010),Drama|Fantasy|Horror
82705,"Desert of the Tartars, The (Deserto dei Tartari, Il) (1976)",Drama|War
82722,"Sarah, Plain and Tall (1991)",Children|Drama
82732,New York Confidential (1955),Crime|Drama|Film-Noir
82739,"Garfield Christmas Special, A (1987)",Animation|Children|Comedy|Musical
82759,On the Silver Globe (Na srebrnym globie) (1988),Sci-Fi
82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy
82857,Sweetgrass (2009),Adventure|Documentary|Western
82877,Moonlight Serenade (2009),Musical|Romance
82904,"Return of the King, The (1980)",Adventure|Animation|Fantasy|Musical
82909,Take the High Ground! (1953),Comedy|Drama|War
82911,"Cowboy and the Lady, The (1938)",Comedy|Drama|Romance|Western
82915,"Tiger's Tail, The (2006)",Comedy|Crime|Drama|Mystery|Thriller
82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",Comedy|Drama|War
82984,Mission to Moscow (1943),Drama|War
83038,Disco Dancer (1983),Action|Musical|Romance
83049,Toothless (1997),Children|Comedy
83056,Topper Takes a Trip (1938),Comedy|Fantasy|Romance
83059,White Material (2009),Drama|Mystery|Thriller|War
83071,"North Star, The (1943)",Drama|Musical|Romance|War
83086,Burlesque (2010),Drama|Musical|Romance
83115,"Polar Bear King, The (Kvitebjørn Kong Valemon) (1991)",Adventure|Children|Fantasy
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
83158,Malice in Wonderland (2009),Drama|Fantasy|Romance
83163,Princess Aurora (Orora gongju) (2005),Crime|Drama|Mystery
83177,Yogi Bear (2010),Children|Comedy
83186,"Django, Kill... If You Live, Shoot! (Se sei vivo spara) (1967)",Horror|Western
83189,Merrill's Marauders (1962),Adventure|Drama|War
83241,Embodiment of Evil (Encarnação do Demônio) (2008),Mystery
83246,Navajo Joe (1966),Western
83264,Band Baaja Baaraat (2010),Comedy|Drama|Musical
83266,Kaho Naa... Pyaar Hai (2000),Action|Adventure|Comedy|Drama|Mystery|Romance|Thriller
83277,Last Days of Mussolini (Mussolini: Ultimo atto) (1974),Drama|War
83300,Christmas at Pee Wee's Playhouse (a.k.a. Pee-Wee's Playhouse Christmas Special) (1988),Children|Comedy|Musical
83324,Cirque du Soleil: Dralion (2001),Fantasy|Musical|Mystery
83326,Cirque du Soleil: Varekai (2003),Comedy|Fantasy|Musical|Mystery
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western
83389,Jacques Brel Is Alive and Well and Living in Paris (1975),Musical
83446,Orchestra Wives (1942),Musical
83448,Attack on Leningrad (2009),Drama|War
83450,Brest Fortress (Brestskaya krepost) (2010),Action|Drama|War
83457,Hum Aapke Hain Koun...! (1994),Comedy|Drama|Musical
83480,Season of the Witch (2011),Adventure|Drama|Fantasy
83529,Hamsun (1996),Drama|War
83535,"Princess and the Goblin, The (1992)",Animation|Fantasy
83540,"Silence of the Sea, The (Le silence de la mer) (1949)",Drama|Romance|War
83560,Macario (1960),Drama|Fantasy|Mystery
83577,"Spy in Black, The (1939)",Thriller|War
83588,"I Love You, I Love You (Je t'aime je t'aime) (1968)",Drama|Sci-Fi
83590,Zotz! (1962),Comedy|Fantasy|Horror
83603,Fern flowers (Fleur de fougère) (1949),Animation
83605,Saint Ange (House of Voices) (2004),Drama|Fantasy|Horror|Mystery
83611,Clonehunter (2009),Sci-Fi
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
83658,Jackpot 2 (1982),Sci-Fi
83660,Trog (1970),Horror|Sci-Fi
83671,Gen 13 (a.k.a. Gen13: The Animated Movie) (1999),Action|Animation|Sci-Fi
83777,"Strongest Man in the World, The (1975)",Comedy|Fantasy
83791,Gung Ho! (Gung Ho!: The Story of Carlson's Makin Island Raiders) (1943),Drama|War
83803,Day & Night (2010),Animation|Children
83823,Visit to a Small Planet (1960),Comedy|Sci-Fi
83825,Kismet (1944),Adventure|Fantasy
83831,"Story of Dr. Wassell, The (1944)",Action|Adventure|Drama|Romance|War
83916,Blues in the Night (1941),Drama|Film-Noir|Musical
84017,2012: Time for Change (2010),Animation|Documentary
84092,Decision at Sundown (1957),Western
